udid,observationTime,timeDiff,eclipseType,maxEclipse,timeSubmit,totalBegins,obscuration,flying,hear,perchedAlone,perchedOthers,sing,sitting,swimming,walking,other,eating,obscuration_bins,timeDiff_bins
FBAA2DAC-47AC-4D70-B039-0729C3872F3C,before,0 days 00:02:09.175600,total,2024-04-08 15:08:00,2024-04-08 15:05:50.824400,2024-04-08 15:06:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
FBAA2DAC-47AC-4D70-B039-0729C3872F3C,before,0 days 00:22:38.661173,total,2024-04-08 15:08:00,2024-04-08 14:45:21.338827,2024-04-08 15:06:00,1.0,False,False,False,False,True,False,False,True,False,True,1,"(0 days 00:15:00, 0 days 01:00:00]"
FBAA2DAC-47AC-4D70-B039-0729C3872F3C,before,0 days 00:28:04.693070,total,2024-04-08 15:08:00,2024-04-08 14:39:55.306930,2024-04-08 15:06:00,1.0,True,False,False,False,False,False,True,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
FBAA2DAC-47AC-4D70-B039-0729C3872F3C,before,0 days 00:27:12.404951,total,2024-04-08 15:08:00,2024-04-08 14:40:47.595049,2024-04-08 15:06:00,1.0,False,False,False,False,False,False,False,True,True,True,1,"(0 days 00:15:00, 0 days 01:00:00]"
FBAA2DAC-47AC-4D70-B039-0729C3872F3C,before,0 days 00:24:33.567093,total,2024-04-08 15:08:00,2024-04-08 14:43:26.432907,2024-04-08 15:06:00,1.0,False,False,False,False,False,False,False,True,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
FBAA2DAC-47AC-4D70-B039-0729C3872F3C,after,0 days 01:09:19.435910,total,2024-04-08 15:08:00,2024-04-08 17:19:25.311503,2024-04-08 15:06:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 01:00:00, 0 days 01:30:00]"
FBAA2DAC-47AC-4D70-B039-0729C3872F3C,after,0 days 00:07:31.707645,total,2024-04-08 15:08:00,2024-04-08 15:15:31.707645,2024-04-08 15:06:00,1.0,False,False,False,False,True,True,False,True,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
FC7D3DB1-F7FA-4AA0-A3E7-EC8DB2D24459,during,0 days 00:15:58.654885,partial,2024-04-08 13:54:00,2024-04-08 13:38:01.345115,2024-04-08 12:37:00,0.867,False,False,False,False,False,False,False,False,False,False,0.8-0.9,"(0 days 00:15:00, 0 days 01:00:00]"
FD404269-045D-4B6A-B5E6-018DA2F472DF,before,0 days 01:32:45.667680,partial,2024-04-08 15:10:00,2024-04-08 13:34:15.706622,2024-04-08 13:54:00,0.961,False,False,False,False,False,True,False,False,False,True,0.9-0.99,"(0 days 01:30:00, 0 days 02:00:00]"
FD404269-045D-4B6A-B5E6-018DA2F472DF,before,0 days 01:33:18.188142500,partial,2024-04-08 15:10:00,2024-04-08 13:33:51.048882,2024-04-08 13:54:00,0.961,False,False,False,False,False,False,False,False,False,False,0.9-0.99,"(0 days 01:30:00, 0 days 02:00:00]"
FD404269-045D-4B6A-B5E6-018DA2F472DF,during,0 days 00:19:34.019256,partial,2024-04-08 15:10:00,2024-04-08 14:50:25.980744,2024-04-08 13:54:00,0.961,False,False,False,False,False,False,False,False,False,False,0.9-0.99,"(0 days 00:15:00, 0 days 01:00:00]"
FD404269-045D-4B6A-B5E6-018DA2F472DF,during,0 days 00:21:43.413124,partial,2024-04-08 15:10:00,2024-04-08 14:48:16.586876,2024-04-08 13:54:00,0.961,False,False,False,True,True,True,False,False,True,True,0.9-0.99,"(0 days 00:15:00, 0 days 01:00:00]"
FD404269-045D-4B6A-B5E6-018DA2F472DF,during,0 days 00:18:40.189097,partial,2024-04-08 15:10:00,2024-04-08 14:51:19.810903,2024-04-08 13:54:00,0.961,False,False,False,False,False,False,False,True,False,True,0.9-0.99,"(0 days 00:15:00, 0 days 01:00:00]"
FD69707A-24B7-4005-8AC5-A89BCFF4BC5C,before,0 days 00:50:05.464738,total,2024-04-08 15:06:00,2024-04-08 14:15:54.535262,2024-04-08 15:04:00,1.0,False,False,True,False,False,True,False,False,False,True,1,"(0 days 00:15:00, 0 days 01:00:00]"
FD69707A-24B7-4005-8AC5-A89BCFF4BC5C,before,0 days 00:53:07.624795,total,2024-04-08 15:06:00,2024-04-08 14:12:52.375205,2024-04-08 15:04:00,1.0,False,False,False,False,False,True,False,True,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
FD69707A-24B7-4005-8AC5-A89BCFF4BC5C,during,0 days 00:00:29.356168,total,2024-04-08 15:06:00,2024-04-08 15:05:30.643832,2024-04-08 15:04:00,1.0,False,False,False,False,False,True,False,True,False,True,1,"(0 days 00:00:00, 0 days 00:05:00]"
FD69707A-24B7-4005-8AC5-A89BCFF4BC5C,after,0 days 00:13:50.028243,total,2024-04-08 15:06:00,2024-04-08 15:19:50.028243,2024-04-08 15:04:00,1.0,True,False,False,True,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
FDC9A7AB-64E0-4B89-B64D-343914A0234D,before,0 days 00:45:10.191534,total,2024-04-08 15:08:00,2024-04-08 14:22:49.808466,2024-04-08 15:06:00,1.0,False,False,True,False,False,False,False,False,False,True,1,"(0 days 00:15:00, 0 days 01:00:00]"
FF304AF3-57E9-4BB6-A847-5E10E7555616,after,0 days 00:17:56.429511,total,2024-04-08 15:06:00,2024-04-08 15:23:56.429511,2024-04-08 15:04:00,1.0,False,False,True,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
FF6C393E-AC53-4DCB-9720-7FF2F586C1FD,before,0 days 00:15:52.079131,total,2024-04-08 15:16:00,2024-04-08 15:00:07.920869,2024-04-08 15:14:00,1.0,True,False,False,True,True,True,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
FF8A0480-E2E5-4AB7-A92D-5EA2E564320C,during,0 days 00:05:17.582753,partial,2024-04-08 15:23:00,2024-04-08 15:17:42.417247,2024-04-08 14:07:00,0.89,True,False,False,False,False,False,False,False,False,False,0.8-0.9,"(0 days 00:05:00, 0 days 00:15:00]"
FF8A0480-E2E5-4AB7-A92D-5EA2E564320C,during,0 days 00:19:59.838393,partial,2024-04-08 15:23:00,2024-04-08 15:42:59.838393,2024-04-08 14:07:00,0.89,False,False,False,False,False,False,False,True,False,False,0.8-0.9,"(0 days 00:15:00, 0 days 01:00:00]"
FF8A0480-E2E5-4AB7-A92D-5EA2E564320C,during,0 days 00:05:06.654394,partial,2024-04-08 15:23:00,2024-04-08 15:17:53.345606,2024-04-08 14:07:00,0.89,False,False,False,False,False,False,False,True,False,True,0.8-0.9,"(0 days 00:05:00, 0 days 00:15:00]"
FF8A0480-E2E5-4AB7-A92D-5EA2E564320C,during,0 days 00:12:19.168387,partial,2024-04-08 15:23:00,2024-04-08 15:10:40.831613,2024-04-08 14:07:00,0.89,False,False,False,False,False,False,False,False,False,True,0.8-0.9,"(0 days 00:05:00, 0 days 00:15:00]"
FF8B6425-245D-40BF-BD38-F79A8C6EECED,before,0 days 00:48:47.567982,total,2024-04-08 15:06:00,2024-04-08 14:17:12.432018,2024-04-08 15:04:00,1.0,False,False,False,True,True,True,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
FF8B6425-245D-40BF-BD38-F79A8C6EECED,before,0 days 00:17:11.527501,total,2024-04-08 15:06:00,2024-04-08 14:48:48.472499,2024-04-08 15:04:00,1.0,False,False,True,False,False,True,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
FF8B6425-245D-40BF-BD38-F79A8C6EECED,before,0 days 00:16:13.591556,total,2024-04-08 15:06:00,2024-04-08 14:49:46.408444,2024-04-08 15:04:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
FF8B6425-245D-40BF-BD38-F79A8C6EECED,after,0 days 00:44:27.014395500,total,2024-04-08 15:06:00,2024-04-08 15:08:43.143373,2024-04-08 15:04:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
FF96CDFF-9565-479E-9BB0-0209FF4618EC,before,0 days 00:14:54.021541,total,2024-04-08 15:09:00,2024-04-08 14:54:05.978459,2024-04-08 15:07:00,1.0,False,False,False,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
FF96CDFF-9565-479E-9BB0-0209FF4618EC,before,0 days 01:28:17.533037,total,2024-04-08 15:09:00,2024-04-08 13:40:42.466963,2024-04-08 15:07:00,1.0,False,False,False,False,False,True,False,False,False,False,1,"(0 days 01:00:00, 0 days 01:30:00]"
FFC67090-C5B6-465B-AE4B-31DC196FECCC,during,0 days 00:08:37.329268,partial,2024-04-08 11:12:00,2024-04-08 11:03:22.670732,2024-04-08 10:04:00,0.535,True,False,False,False,True,False,False,False,False,False,0-0.8,"(0 days 00:05:00, 0 days 00:15:00]"
a0091828ace47e0b,before,0 days 00:17:32.888338,total,2024-04-08 15:06:00,2024-04-08 14:48:27.111662,2024-04-08 15:04:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
a0091828ace47e0b,before,0 days 00:16:31.814497,total,2024-04-08 15:06:00,2024-04-08 14:49:28.185503,2024-04-08 15:04:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
a0091828ace47e0b,before,0 days 00:06:50.477273,total,2024-04-08 15:06:00,2024-04-08 14:59:09.522727,2024-04-08 15:04:00,1.0,False,False,False,False,False,False,False,True,False,True,1,"(0 days 00:05:00, 0 days 00:15:00]"
a0091828ace47e0b,before,0 days 00:07:34.867183,total,2024-04-08 15:06:00,2024-04-08 14:58:25.132817,2024-04-08 15:04:00,1.0,False,False,False,True,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
a0091828ace47e0b,before,0 days 00:15:02.456793,total,2024-04-08 15:06:00,2024-04-08 14:50:57.543207,2024-04-08 15:04:00,1.0,False,False,True,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
a0091828ace47e0b,after,0 days 00:17:05.910675,total,2024-04-08 15:06:00,2024-04-08 15:27:36.432310,2024-04-08 15:04:00,1.0,False,False,False,True,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
a0091828ace47e0b,after,0 days 00:40:37.945162500,total,2024-04-08 15:06:00,2024-04-08 15:45:51.724776,2024-04-08 15:04:00,1.0,False,False,False,False,False,False,False,True,False,True,1,"(0 days 00:15:00, 0 days 01:00:00]"
a0091828ace47e0b,after,0 days 00:04:28.948570,total,2024-04-08 15:06:00,2024-04-08 15:10:28.948570,2024-04-08 15:04:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
a0091828ace47e0b,after,0 days 00:22:54.796744,total,2024-04-08 15:06:00,2024-04-08 15:28:54.796744,2024-04-08 15:04:00,1.0,True,False,False,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
a0091828ace47e0b,after,0 days 00:08:53.800510,total,2024-04-08 15:06:00,2024-04-08 15:14:53.800510,2024-04-08 15:04:00,1.0,False,True,False,False,False,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
a0f66f81183eb07d,before,0 days 00:08:11.152629,total,2024-04-08 15:08:00,2024-04-08 14:59:48.847371,2024-04-08 15:06:00,1.0,False,False,False,True,False,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
a1eee9f91f9226d6,before,0 days 01:17:16.024224,total,2024-04-08 15:08:00,2024-04-08 13:50:43.975776,2024-04-08 15:06:00,1.0,False,False,False,False,False,False,False,False,False,True,1,"(0 days 01:00:00, 0 days 01:30:00]"
a1eee9f91f9226d6,before,0 days 01:49:24.460666,total,2024-04-08 15:08:00,2024-04-08 13:18:35.539334,2024-04-08 15:06:00,1.0,True,True,False,False,False,False,False,False,False,False,1,"(0 days 01:30:00, 0 days 02:00:00]"
a1eee9f91f9226d6,before,0 days 02:01:15.588299,total,2024-04-08 15:08:00,2024-04-08 13:06:44.411701,2024-04-08 15:06:00,1.0,False,True,False,False,False,False,False,False,False,False,1,"(0 days 02:00:00, 0 days 04:00:00]"
a1eee9f91f9226d6,before,0 days 02:00:32.102709,total,2024-04-08 15:08:00,2024-04-08 13:07:27.897291,2024-04-08 15:06:00,1.0,False,True,False,False,False,False,False,False,True,False,1,"(0 days 02:00:00, 0 days 04:00:00]"
a1eee9f91f9226d6,before,0 days 01:50:01.029751,total,2024-04-08 15:08:00,2024-04-08 13:17:58.970249,2024-04-08 15:06:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 01:30:00, 0 days 02:00:00]"
a2be862e09d0f75f,before,0 days 02:14:15.616218,total,2024-04-08 15:07:00,2024-04-08 12:52:44.383782,2024-04-08 15:05:00,1.0,True,False,False,False,True,False,False,True,False,False,1,"(0 days 02:00:00, 0 days 04:00:00]"
a2be862e09d0f75f,during,0 days 00:00:26.191471,total,2024-04-08 15:07:00,2024-04-08 15:07:26.191471,2024-04-08 15:05:00,1.0,False,False,False,True,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
a351ff6a5cd4fb91,before,0 days 00:12:42.424688,total,2024-04-08 13:37:00,2024-04-08 13:24:17.575312,2024-04-08 13:36:00,1.0,False,False,True,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
a351ff6a5cd4fb91,before,0 days 00:06:49.425496,total,2024-04-08 13:37:00,2024-04-08 13:30:10.574504,2024-04-08 13:36:00,1.0,True,False,False,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
a351ff6a5cd4fb91,before,0 days 00:08:18.232457,total,2024-04-08 13:37:00,2024-04-08 13:28:41.767543,2024-04-08 13:36:00,1.0,True,True,False,False,False,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
a351ff6a5cd4fb91,before,0 days 03:28:07.387961333,total,2024-04-08 13:37:00,2024-04-08 13:06:19.696919,2024-04-08 13:36:00,1.0,False,True,False,False,False,False,False,False,False,False,1,"(0 days 02:00:00, 0 days 04:00:00]"
a351ff6a5cd4fb91,before,0 days 00:04:13.237012,total,2024-04-08 13:37:00,2024-04-08 13:32:46.762988,2024-04-08 13:36:00,1.0,False,False,False,True,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
a351ff6a5cd4fb91,before,0 days 00:11:22.670470400,total,2024-04-08 13:37:00,2024-04-08 13:22:34.032002,2024-04-08 13:36:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
a351ff6a5cd4fb91,after,0 days 00:04:29.975517,total,2024-04-08 13:37:00,2024-04-08 13:41:29.975517,2024-04-08 13:36:00,1.0,True,True,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
a351ff6a5cd4fb91,after,0 days 00:04:23.796872,total,2024-04-08 13:37:00,2024-04-08 13:41:23.796872,2024-04-08 13:36:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
a351ff6a5cd4fb91,after,0 days 00:04:06.344881,total,2024-04-08 13:37:00,2024-04-08 13:41:06.344881,2024-04-08 13:36:00,1.0,False,True,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
a3d032efe24c2574,after,0 days 00:08:37.556741,total,2024-04-08 15:23:00,2024-04-08 15:31:34.570508,2024-04-08 15:21:00,1.0,False,True,False,False,False,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
a432e7dd39b0c529,before,0 days 01:51:27.993267,total,2024-04-08 15:06:00,2024-04-08 13:13:49.074999,2024-04-08 15:04:00,1.0,True,False,False,True,True,False,False,False,False,False,1,"(0 days 01:30:00, 0 days 02:00:00]"
a432e7dd39b0c529,after,0 days 00:02:22.903800,total,2024-04-08 15:06:00,2024-04-08 15:08:22.903800,2024-04-08 15:04:00,1.0,False,True,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
a45d29b87d8fea25,before,0 days 01:06:08.229664,total,2024-04-08 15:06:00,2024-04-08 14:29:19.411984,2024-04-08 15:04:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 01:00:00, 0 days 01:30:00]"
a45d29b87d8fea25,after,0 days 00:03:35.699207,total,2024-04-08 15:06:00,2024-04-08 15:09:35.699207,2024-04-08 15:04:00,1.0,False,True,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
a45d29b87d8fea25,after,0 days 01:04:01.234781,total,2024-04-08 15:06:00,2024-04-08 16:10:01.234781,2024-04-08 15:04:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 01:00:00, 0 days 01:30:00]"
a4f6dbc1384558b5,before,0 days 00:14:44.857175,total,2024-04-08 15:06:00,2024-04-08 14:51:15.142825,2024-04-08 15:04:00,1.0,False,False,True,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
a4f6dbc1384558b5,after,0 days 00:05:41.479734,total,2024-04-08 15:06:00,2024-04-08 15:11:41.479734,2024-04-08 15:04:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
a4fb07044c10de5e,after,0 days 00:14:14.870724,total,2024-04-08 15:06:00,2024-04-08 15:20:14.870724,2024-04-08 15:04:00,1.0,False,False,False,True,True,True,False,False,False,True,1,"(0 days 00:05:00, 0 days 00:15:00]"
a6460d1bc0e4c1d7,before,0 days 00:49:22.557381500,total,2024-04-08 15:07:00,2024-04-08 14:22:48.813673,2024-04-08 15:05:00,1.0,True,False,False,False,False,True,False,False,False,True,1,"(0 days 00:15:00, 0 days 01:00:00]"
a6460d1bc0e4c1d7,before,0 days 00:31:19.059266,total,2024-04-08 15:07:00,2024-04-08 14:35:40.940734,2024-04-08 15:05:00,1.0,True,False,False,False,True,False,False,False,False,True,1,"(0 days 00:15:00, 0 days 01:00:00]"
a6e2fe2923ea1fbb,before,0 days 02:36:45.362118,total,2024-04-08 15:08:00,2024-04-08 12:31:14.637882,2024-04-08 15:06:00,1.0,False,False,True,False,False,False,False,False,False,False,1,"(0 days 02:00:00, 0 days 04:00:00]"
a6e2fe2923ea1fbb,during,0 days 00:00:10.404616,total,2024-04-08 15:08:00,2024-04-08 15:07:49.595384,2024-04-08 15:06:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
a6e2fe2923ea1fbb,after,0 days 00:02:23.277096,total,2024-04-08 15:08:00,2024-04-08 15:10:23.277096,2024-04-08 15:06:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
a6e4dd73adf5e3b6,before,0 days 00:34:54.605445,total,2024-04-08 15:10:00,2024-04-08 14:35:05.394555,2024-04-08 15:09:00,1.0,False,True,False,False,False,True,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
a6e4dd73adf5e3b6,before,0 days 00:34:37.780750,total,2024-04-08 15:10:00,2024-04-08 14:35:22.219250,2024-04-08 15:09:00,1.0,False,True,False,False,False,False,False,False,True,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
a6e4dd73adf5e3b6,after,0 days 00:03:00.713348,total,2024-04-08 15:10:00,2024-04-08 15:13:00.713348,2024-04-08 15:09:00,1.0,True,False,False,False,True,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
a7dab72ea2c33c22,before,0 days 00:32:11.936212666,total,2024-04-08 15:06:00,2024-04-08 15:00:22.697129,2024-04-08 15:04:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
a7dab72ea2c33c22,after,0 days 00:10:11.598025500,total,2024-04-08 15:06:00,2024-04-08 15:07:54.876058,2024-04-08 15:04:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
a7e4549b3fac8498,before,0 days 01:24:46.030394,partial,2024-04-08 12:41:00,2024-04-08 11:16:13.969606,2024-04-08 11:29:00,0.629,False,False,True,False,True,True,False,False,False,False,0-0.8,"(0 days 01:00:00, 0 days 01:30:00]"
a7e4549b3fac8498,during,0 days 00:03:34.357840250,partial,2024-04-08 12:41:00,2024-04-08 12:42:15.964522,2024-04-08 11:29:00,0.629,False,True,False,False,True,False,False,False,False,False,0-0.8,"(0 days 00:00:00, 0 days 00:05:00]"
a7e4549b3fac8498,during,0 days 01:07:14.871747,partial,2024-04-08 12:41:00,2024-04-08 11:33:45.128253,2024-04-08 11:29:00,0.629,True,False,True,True,True,True,False,False,False,False,0-0.8,"(0 days 01:00:00, 0 days 01:30:00]"
a7e4549b3fac8498,during,0 days 00:06:32.590616,partial,2024-04-08 12:41:00,2024-04-08 12:34:27.409384,2024-04-08 11:29:00,0.629,False,False,False,True,False,True,False,False,False,False,0-0.8,"(0 days 00:05:00, 0 days 00:15:00]"
a7e4549b3fac8498,during,0 days 00:33:10.165502,partial,2024-04-08 12:41:00,2024-04-08 12:07:49.834498,2024-04-08 11:29:00,0.629,False,False,False,False,False,True,False,False,False,False,0-0.8,"(0 days 00:15:00, 0 days 01:00:00]"
a7e4549b3fac8498,during,0 days 01:08:26.204277,partial,2024-04-08 12:41:00,2024-04-08 11:32:33.795723,2024-04-08 11:29:00,0.629,False,False,False,True,True,True,False,True,True,False,0-0.8,"(0 days 01:00:00, 0 days 01:30:00]"
a7e4549b3fac8498,during,0 days 00:04:19.463909,partial,2024-04-08 12:41:00,2024-04-08 12:36:40.536091,2024-04-08 11:29:00,0.629,True,False,False,False,True,True,False,True,False,False,0-0.8,"(0 days 00:00:00, 0 days 00:05:00]"
a86c84555489e660,before,0 days 00:04:56.956892,total,2024-04-08 15:08:00,2024-04-08 15:03:03.043108,2024-04-08 15:06:00,1.0,False,False,False,False,False,False,True,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
a86c84555489e660,before,0 days 01:03:03.026478,total,2024-04-08 15:08:00,2024-04-08 14:04:56.973522,2024-04-08 15:06:00,1.0,False,False,False,False,True,True,False,False,False,False,1,"(0 days 01:00:00, 0 days 01:30:00]"
a86c84555489e660,before,0 days 00:12:18.164954,total,2024-04-08 15:08:00,2024-04-08 14:55:41.835046,2024-04-08 15:06:00,1.0,True,False,False,False,False,False,False,True,False,True,1,"(0 days 00:05:00, 0 days 00:15:00]"
a86c84555489e660,before,0 days 00:29:49.527791,total,2024-04-08 15:08:00,2024-04-08 14:38:10.472209,2024-04-08 15:06:00,1.0,True,False,True,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
a86c84555489e660,during,0 days 00:00:02.811609,total,2024-04-08 15:08:00,2024-04-08 15:08:02.811609,2024-04-08 15:06:00,1.0,False,True,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
a86c84555489e660,after,0 days 00:17:48.398237,total,2024-04-08 15:08:00,2024-04-08 15:35:58.001842,2024-04-08 15:06:00,1.0,True,False,True,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
a8a45a0aeaa0894e,before,0 days 00:04:52.265871,total,2024-04-08 15:07:00,2024-04-08 15:02:07.734129,2024-04-08 15:06:00,1.0,False,False,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
a8a45a0aeaa0894e,before,0 days 00:02:13.662018,total,2024-04-08 15:07:00,2024-04-08 15:04:46.337982,2024-04-08 15:06:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
a8a45a0aeaa0894e,after,0 days 00:04:19.130021,total,2024-04-08 15:07:00,2024-04-08 15:11:19.130021,2024-04-08 15:06:00,1.0,False,False,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
a8a45a0aeaa0894e,after,0 days 00:51:19.047969,total,2024-04-08 15:07:00,2024-04-08 15:58:19.047969,2024-04-08 15:06:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
a8a45a0aeaa0894e,after,0 days 00:27:02.161843,total,2024-04-08 15:07:00,2024-04-08 15:34:02.161843,2024-04-08 15:06:00,1.0,True,True,False,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
a9287927670a16c0,before,0 days 02:43:46.460654666,total,2024-04-08 15:07:00,2024-04-08 12:14:31.136659,2024-04-08 15:06:00,1.0,False,False,False,False,False,False,False,True,False,True,1,"(0 days 02:00:00, 0 days 04:00:00]"
a9287927670a16c0,before,0 days 02:49:19.369944,total,2024-04-08 15:07:00,2024-04-08 12:17:40.630056,2024-04-08 15:06:00,1.0,True,False,True,False,False,False,False,False,False,False,1,"(0 days 02:00:00, 0 days 04:00:00]"
a9287927670a16c0,before,0 days 02:53:44.307425,total,2024-04-08 15:07:00,2024-04-08 12:13:15.692575,2024-04-08 15:06:00,1.0,False,False,False,False,False,False,False,True,False,False,1,"(0 days 02:00:00, 0 days 04:00:00]"
a9287927670a16c0,before,0 days 01:07:31.968953,total,2024-04-08 15:07:00,2024-04-08 13:59:28.031047,2024-04-08 15:06:00,1.0,False,False,False,False,True,False,False,True,False,True,1,"(0 days 01:00:00, 0 days 01:30:00]"
a9287927670a16c0,before,0 days 02:50:05.007522,total,2024-04-08 15:07:00,2024-04-08 12:16:54.992478,2024-04-08 15:06:00,1.0,True,False,False,False,False,True,False,False,False,True,1,"(0 days 02:00:00, 0 days 04:00:00]"
a9287927670a16c0,before,0 days 02:37:46.658976,total,2024-04-08 15:07:00,2024-04-08 12:29:13.341024,2024-04-08 15:06:00,1.0,True,False,True,False,True,False,False,False,False,True,1,"(0 days 02:00:00, 0 days 04:00:00]"
a9287927670a16c0,before,0 days 02:48:33.496463,total,2024-04-08 15:07:00,2024-04-08 12:18:26.503537,2024-04-08 15:06:00,1.0,True,False,True,False,True,False,False,False,False,False,1,"(0 days 02:00:00, 0 days 04:00:00]"
a9287927670a16c0,during,0 days 00:00:05.226406,total,2024-04-08 15:07:00,2024-04-08 15:07:05.226406,2024-04-08 15:06:00,1.0,False,False,True,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
a9287927670a16c0,after,0 days 00:06:54.242508,total,2024-04-08 15:07:00,2024-04-08 15:13:54.242508,2024-04-08 15:06:00,1.0,False,True,False,False,False,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
a99db39e6c411cfc,before,0 days 00:59:09.768396,total,2024-04-08 15:17:00,2024-04-08 14:17:50.231604,2024-04-08 15:16:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
a99db39e6c411cfc,before,0 days 00:12:49.394694,total,2024-04-08 15:17:00,2024-04-08 15:04:10.605306,2024-04-08 15:16:00,1.0,True,True,False,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
a9c6bb22968f6ed7,during,0 days 00:04:02.684982500,partial,2024-04-08 15:26:00,2024-04-08 15:20:54.853314,2024-04-08 14:12:00,0.988,False,True,False,False,False,False,False,False,False,False,0.9-0.99,"(0 days 00:00:00, 0 days 00:05:00]"
a9c6bb22968f6ed7,during,0 days 00:07:43.770176,partial,2024-04-08 15:26:00,2024-04-08 15:33:43.770176,2024-04-08 14:12:00,0.988,False,False,True,False,False,False,False,True,False,True,0.9-0.99,"(0 days 00:05:00, 0 days 00:15:00]"
